DOC_ID,law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
DOC1843,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.2,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.2,,"hangende de beslissing op de klacht kan de voorzitter van een door de raad voor strafrechtstoepassing en jeugdbescherming benoemde beroepscommissie van drie leden of buitengewone leden op verzoek van de jeugdige, gehoord degene die de beslissing heeft genomen, de beslissing waartegen de klacht is gericht, schorsen. de voorzitter doet hiervan onverwijld mededeling aan degene die de beslissing heeft genomen en aan de klager."
DOC1844,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.3,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.3,,"de klager kan zich tijdens de behandeling van de klacht doen bijstaan door een vertrouwenspersoon of andere persoon. indien de klager de nederlandse taal onvoldoende beheerst, draagt de voorzitter van de klachtencommissie zorg voor de bijstand van een tolk."
DOC1845,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.4,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.4,,"na de uitspraak van de klachtencommissie of indien de klachtencommissie niet tijdig heeft beslist, kunnen de klager of de jeugdhulpaanbieder beroep instellen door het indienen van een beroepschrift bij een beroepscommissie als bedoeld in artikel 6.5.2, eerste lid. het beroepschrift bevat ten minste: de naam van de indiener; de dagtekening; een omschrijving van de beslissing waartegen het beroep is gericht; de gronden van het beroep. het beroepschrift wordt uiterlijk binnen zes weken na de ontvangst van het afschrift van de beslissing van de klachtencommissie ingediend bij de beroepscommissie dan wel binnen zes weken na de dag waarop de klachtencommissie uiterlijk een beslissing had moeten nemen. de voorzitter dan wel een door hem aangewezen lid van de beroepscommissie die een met rechtspraak belast lid van de rechterlijke macht is, kan het beroepschrift enkelvoudig afdoen indien hij het beroep kennelijk niet-ontvankelijk, kennelijk ongegrond of kennelijk gegrond acht, met dien verstande dat hij"
DOC1846,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.4,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.4,,"tevens de bevoegdheden bezit die aan de voorzitter van de voltallige beroepscommissie toekomen. de voorzitter, dan wel het door hem aangewezen lid, bedoeld in het vierde lid, kan de behandeling te allen tijde verwijzen naar de voltallige beroepscommissie. bij de behandeling van het beroep is artikel 6.5.3 van overeenkomstige toepassing. de beroepscommissie stelt de klager en de jeugdhulpaanbieder in de gelegenheid te worden gehoord of inlichtingen te geven."
DOC1847,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.5,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.5,,"het indienen van een beroepschrift schorst de tenuitvoerlegging van de beslissing van de klachtencommissie niet, behalve voor zover deze de toekenning van een tegemoetkoming als bedoeld in artikel 6.5.1, zevende lid, of een schadevergoeding als bedoeld in artikel 6.5.8, inhoudt. hangende de uitspraak op het beroepschrift kan de voorzitter van de beroepscommissie op verzoek van degene die het beroep heeft ingesteld en gehoord de andere betrokkene in de procedure de tenuitvoerlegging van de beslissing van de klachtencommissie geheel of gedeeltelijk schorsen. de voorzitter informeert onmiddellijk degene die het beroep heeft ingesteld en de andere betrokkene in de procedure over de schorsing."
DOC1848,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.6,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.6,,"de beroepscommissie doet zo spoedig mogelijk nadat het beroepschrift is ontvangen, schriftelijk uitspraak. de uitspraak van de beroepscommissie strekt tot gehele of gedeeltelijke: niet-ontvankelijkverklaring van het beroep; bevestiging van de uitspraak van de klachtencommissie met overneming of verbetering van de gronden; vernietiging van de uitspraak van de klachtencommissie. indien de beroepscommissie de uitspraak van de klachtencommissie vernietigt, doet de beroepscommissie tevens uitspraak over de klacht en het eventuele verzoek om schadevergoeding waarop het beroep betrekking heeft. artikel 6.5.1, vijfde tot en met zevende lid, zijn van overeenkomstige toepassing. de uitspraak bevat de beslissing en de gronden van de beslissing. de voorzitter van de beroepscommissie stuurt een afschrift van de door de voorzitter ondertekende uitspraak aan degene die het beroep heeft ingesteld en de andere betrokkene in de procedure."
DOC1849,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.7,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.7,,"eenieder die betrokken is bij de uitvoering van deze paragraaf en daarbij de beschikking krijgt over gegevens waarvan hij het vertrouwelijke karakter kent of redelijkerwijs moet vermoeden, en voor wie niet reeds uit hoofde van ambt, beroep of wettelijk voorschrift ter zake van die gegevens een geheimhoudingsplicht geldt, is verplicht tot geheimhouding daarvan, behoudens voor zover enig wettelijk voorschrift hem tot bekendmaking verplicht of uit zijn taak bij de uitvoering van dit hoofdstuk de noodzaak tot bekendmaking voortvloeit."
DOC1850,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.5,,Artikel6.5.8,Klachtrecht en schadevergoeding bij vrijheidsbeperkende maatregelen,,,Artikel 6.5.8,,"bij een verzoek als bedoeld in artikel 6.5.1, eerste lid, kan de klager bij de klachtencommissie tevens om schadevergoeding door de jeugdhulpaanbieder verzoeken. de klachtencommissie kan ook ambtshalve tot schadevergoeding door de jeugdhulpaanbieder besluiten. bij een beroep als bedoeld in artikel 6.5.4, eerste lid, kan de klager bij de beroepscommissie tevens om schadevergoeding door de jeugdhulpaanbieder verzoeken. de beroepscommissie kan op dit verzoek afzonderlijk beslissen en kan ook ambtshalve tot schadevergoeding door de jeugdhulpaanbieder besluiten. voordat de commissie beslist over het toekennen van schadevergoeding, hoort zij de jeugdhulpaanbieder. de schadevergoeding wordt naar billijkheid vastgesteld."
DOC1851,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.6,,Artikel6.6.1,De vertrouwenspersoon,,,Artikel 6.6.1,,"een jeugdige, diens ouders of pleegouders kunnen in de gesloten accommodatie een beroep doen op een vertrouwenspersoon. de jeugdige heeft vrije toegang tot de vertrouwenspersoon en behoeft geen toestemming van derden om te spreken met de vertrouwenspersoon. de vertrouwenspersoon is op vaste momenten aanwezig in de gesloten accommodatie voor persoonlijk contact met de jeugdige. de vertrouwenspersoon heeft, voor zover dat redelijkerwijs voor de vervulling van zijn taak nodig is, vrije toegang tot de jeugdige en behoeft geen toestemming van derden om te spreken met de jeugdige. de vertrouwenspersoon krijgt van eenieder die bij de uitvoering van de jeugdhulp in de gesloten accommodatie betrokken is, binnen de door hem gestelde termijn, alle medewerking die hij redelijkerwijs kan vorderen bij de uitoefening van zijn taak. de vertrouwenspersoon heeft tevens tot taak om signalen over tekortkomingen in de uitvoering van gesloten jeugdhulp, voor zover deze afbreuk doen aan de rechten van een jeugdige,"
DOC1852,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.6,,Artikel6.6.1,De vertrouwenspersoon,,,Artikel 6.6.1,,aan de ingevolge deze wet met toezicht belaste ambtenaren te melden.
DOC1853,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.7,,Artikel6.7.1,Gegevensverwerking bij gesloten jeugdhulp,,,Artikel 6.7.1,,"de jeugdhulpverantwoordelijke draagt er zorg voor dat een beslissing tot het toepassen van een vrijheidsbeperkende maatregel als bedoeld in de artikelen 6.3.2.1 tot en met 6.3.2.5 samen met de schriftelijke motivering, bedoeld in artikel 6.3.1.4, tweede lid, zo spoedig mogelijk in het dossier van de jeugdige wordt vastgelegd. de jeugdhulpaanbieder draagt er zorg voor dat de toepassing van de maatregelen, bedoeld in de artikelen 6.3.2.6 en 6.3.2.7, zo spoedig mogelijk in het dossier van de jeugdige wordt vastgelegd. de jeugdhulpaanbieder verstrekt eens per zes maanden een rapportage over de toepassing van vrijheidsbeperkende maatregelen als bedoeld in paragraaf 6.3.2 aan de gecertificeerde instelling indien deze ten aanzien van de jeugdige een kinderbeschermingsmaatregel uitvoert, alsmede aan de ouders indien de jeugdige niet onder toezicht is gesteld of aan de pleegouders."
DOC1854,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.7,,Artikel6.7.2,Gegevensverwerking bij gesloten jeugdhulp,,,Artikel 6.7.2,,"de jeugdhulpaanbieder informeert de gecertificeerde instelling indien deze ten aanzien van de jeugdige een kinderbeschermingsmaatregel uitvoert, alsmede de ouders indien de jeugdige niet onder toezicht is gesteld of de pleegouders over de toepassing van de maatregelen, bedoeld in artikel 6.3.2.2, eerste lid, onderdelen d en f, en artikel 6.3.2.3. voorafgaand aan een evaluatie als bedoeld in artikel 6.2.9, achtste lid, verstrekt de jeugdhulpaanbieder de afschriften, bedoeld in artikel 6.3.1.4, derde lid, die betrekking hebben op de beslissingen die zijn genomen met toepassing van artikel 6.3.1.2, derde lid, aan de gecertificeerde instelling, indien deze ten aanzien van de jeugdige een kinderbeschermingsmaatregel uitvoert, alsmede aan de ouders, indien de jeugdige niet onder toezicht is gesteld, of aan de pleegouders. ten aanzien van jeugdigen van zestien jaar en ouder is voorafgaand aan het verstrekken van de afschriften aan ouders, pleegouders of de gecertificeerde instelling de instemming van de jeugdige vereist, tenzij het informatie"
DOC1855,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.7,,Artikel6.7.2,Gegevensverwerking bij gesloten jeugdhulp,,,Artikel 6.7.2,,"betreft voor de gecertificeerde instelling die noodzakelijk is voor de uitvoering van de ondertoezichtstelling. ten aanzien van jeugdigen van zestien jaar en ouder is voorafgaand aan het informeren van ouders, pleegouders of de gecertificeerde instelling de instemming van de jeugdige vereist, tenzij het informatie betreft voor de gecertificeerde instelling die noodzakelijk is voor de uitvoering van de ondertoezichtstelling."
DOC1856,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.7,,Artikel6.7.3,Gegevensverwerking bij gesloten jeugdhulp,,,Artikel 6.7.3,,"de jeugdhulpaanbieder zorgt ten behoeve van de uitvoering van dit hoofdstuk en van het toezicht op de naleving van het bepaalde bij of krachtens dit hoofdstuk voor het digitaal beschikbaar zijn van de volgende gegevens: de naam van de betrokken jeugdige en diens burgerservicenummer; de beslissingen tot toepassing van de vrijheidsbeperkende maatregelen, bedoeld in de artikelen 6.3.2.1 tot en met 6.3.2.5, ten aanzien van de jeugdige; de begin- en einddatum van de maatregelen, bedoeld in onderdeel b; de beslissingen tot het verlenen van verlof, bedoeld in artikel 6.4.1, ten aanzien van de jeugdige. de jeugdhulpaanbieder draagt ervoor zorg dat ten minste eens per zes maanden aan de ingevolge deze wet met toezicht belaste ambtenaren een digitaal overzicht van de gegevens, bedoeld in het eerste lid, wordt verstrekt."
DOC1857,BWBR0034925,Jeugdwet,Hoofdstuk6,Gesloten jeugdhulp bij ernstige opgroei- en opvoedingsproblemen,Paragraaf6.7,,Artikel6.7.4,Gegevensverwerking bij gesloten jeugdhulp,,,Artikel 6.7.4,,"de jeugdhulpaanbieder verstrekt ten minste jaarlijks aan de ingevolge deze wet met toezicht belaste ambtenaren een analyse over de vrijheidsbeperkende maatregelen, bedoeld in de artikelen 6.3.2.1 tot en met 6.3.2.5, die in die periode in de gesloten accommodatie zijn toegepast. bij regeling van onze ministers kunnen regels worden gesteld over de inhoud en de wijze van verstrekken van de analyse."
DOC1858,BWBR0034925,Jeugdwet,Hoofdstuk7,"Gegevensverwerking, privacy en toestemming",Paragraaf7.1,,Sub-paragraaf7.1.1,Verwijsindex,Algemene bepalingen,,Artikel 7.1.1.1,,"in deze paragraaf en de daarop berustende bepalingen wordt verstaan onder: hulp, zorg of bijsturing: werkzaamheden die een meldingsbevoegde op grond van de voor hem geldende regelgeving ten behoeve van een jeugdige verricht; jeugdige: persoon die de leeftijd van drieëntwintig jaar nog niet heeft bereikt."
DOC1859,BWBR0034925,Jeugdwet,Hoofdstuk7,"Gegevensverwerking, privacy en toestemming",Paragraaf7.1,,Sub-paragraaf7.1.1,Verwijsindex,Algemene bepalingen,,Artikel 7.1.1.2,,"meldingsbevoegde is een functionaris die werkzaam is voor een instantie die: behoort tot een bij algemene maatregel van bestuur aangewezen categorie van instanties die werkzaam is in een of meer van de domeinen jeugdhulp, jeugdgezondheidszorg, gezondheidszorg, onderwijs, maatschappelijke ondersteuning, werk en inkomen, of politie en justitie, afspraken als bedoeld in artikel 7.1.3.1 heeft gemaakt met het college, en de functionaris als zodanig heeft aangewezen. meldingsbevoegde is voorts een functionaris die niet werkzaam is voor een instantie en die: behoort tot een bij algemene maatregel van bestuur aangewezen categorie van functionarissen die werkzaam is in een of meer van de in het eerste lid, onderdeel a, genoemde domeinen, en afspraken als bedoeld in artikel 7.1.3.1 heeft gemaakt met het college."
DOC1860,BWBR0034925,Jeugdwet,Hoofdstuk7,"Gegevensverwerking, privacy en toestemming",Paragraaf7.1,,Sub-paragraaf7.1.2,Verwijsindex,"Inrichting, beheer en verantwoordelijkheid",,Artikel 7.1.2.1,,"er is een verwijsindex risicojongeren, zijnde een landelijk elektronisch systeem, waarin persoonsgegevens alsmede andere gegevens worden verwerkt. de verwijsindex heeft tot doel vroegtijdige en onderlinge afstemming tussen meldingsbevoegden te bewerkstelligen, opdat zij jeugdigen tijdig passende hulp, zorg of bijsturing kunnen verlenen om daadwerkelijke bedreigingen van de noodzakelijke condities voor een gezonde en veilige ontwikkeling naar volwassenheid te voorkomen, te beperken of weg te nemen. de verwijsindex wordt uitsluitend gebruikt voor het in het tweede lid aangegeven doel."
DOC1861,BWBR0034925,Jeugdwet,Hoofdstuk7,"Gegevensverwerking, privacy en toestemming",Paragraaf7.1,,Sub-paragraaf7.1.2,Verwijsindex,"Inrichting, beheer en verantwoordelijkheid",,Artikel 7.1.2.2,,"onze minister van volksgezondheid, welzijn en sport draagt zorg voor de inrichting en het beheer van de verwijsindex. onze minister van volksgezondheid, welzijn en sport is de verwerkingsverantwoordelijke voor de verwijsindex. in afwijking van het tweede lid, is voor de toepassing van de artikelen 12 tot en met 23 en 33 van de algemene verordening gegevensbescherming de verwerkingsverantwoordelijke het college van de gemeente die afspraken als bedoeld in artikel 7.1.3.1 heeft gemaakt met de instantie waarvoor de meldingsbevoegde die de jeugdige heeft gemeld werkzaam is of, indien die niet werkzaam is voor een instantie, met de meldingsbevoegde. bij of krachtens algemene maatregel van bestuur worden regels gesteld omtrent de inrichting en het beheer van de verwijsindex. daartoe behoren in elk geval regels omtrent de beveiliging van persoonsgegevens en de beschikbaarheid van voorzieningen die deel uitmaken van de verwijsindex."
DOC1862,BWBR0034925,Jeugdwet,Hoofdstuk7,"Gegevensverwerking, privacy en toestemming",Paragraaf7.1,,Sub-paragraaf7.1.2,Verwijsindex,"Inrichting, beheer en verantwoordelijkheid",,Artikel 7.1.2.3,,"van de verwijsindex maken deel uit: voorzieningen waarmee de verwijsindex met het oog op het verwerken van een melding het burgerservicenummer van de betrokken jeugdige kan opvragen of verifiëren; voorzieningen waarmee een jeugdige aan de verwijsindex kan worden gemeld of eruit kan worden verwijderd; voorzieningen waarmee bij twee of meer meldingen van dezelfde jeugdige een signaal wordt gezonden naar de meldingsbevoegden die de betrokken jeugdige hebben gemeld en naar degene die belast is met de taken, bedoeld in artikel 7.1.3.2; voorzieningen waarmee bij twee of meer meldingen van jeugdigen met hetzelfde woonadres, bedoeld in de wet basisregistratie personen, niet zijnde het adres van een instelling die is aangewezen op grond van artikel 2.40, derde of vierde lid, van die wet, een signaal wordt gezonden naar de meldingsbevoegden die de betrokken jeugdige hebben gemeld en naar degene die belast is met de taken, bedoeld in artikel 7.1.3.2; voorzieningen waarmee bij twee"
